Order ID,Order Date,Customer,Country,Region,Sales,Profit,Category,Quantity,Discount
ORD-1444,05/10/2023,Alice Brown,,West,699.05,498.7,Office Supplies,13,0.3
ORD-2124,08/03/2019,John Smith,Canada,West,4857.19,-44.98,,1,0.34
ORD-4494,25/03/2020,Ava Thomas,India,north ,,1384.43,tech,11,0.2
ORD-4366,16/08/2018,Maria Garcia,USA,Central,692.8,839.35,,7,0.34
ORD-3790,08/08/2018,Li Wei,UK,West,2008.91,-159.68,tech,15,0.35
ORD-5867,06/01/2024,Ava Thomas,Germany,West,3808.17,214.1,,5,0.45
ORD-4491,21/12/2019,Li Wei,india ,north ,3304.54,477.95,Furniture ,8,0.35
ORD-6942,23/01/2020,Liam Wilson,Germany,north ,3847.84,1156.58,tech,13,0.24
ORD-2392,01/01/2019,David Johnson,Australia,North,708.32,880.74,Furniture,6,0.32
ORD-2487,17/04/2025,Chen Zhao,India,West,3675.5,-30.72,tech,2,0.09
ORD-1412,09/09/2020,Maria Garcia,USA,Central,555.05,1486.81,Technology,2,0.29
ORD-4163,14/12/2023,Ravi Kumar,India,East,1141.65,1429.05,Office Supplies,12,0.25
ORD-6328,03/02/2023,Olivia Martin,USA,South,580.41,-313.28,,5,0.38
ORD-6830,04/04/2021,li wei,UK,Central,415.53,487.97,Technology,13,0.48
ORD-1307,08/11/2025,Ava Thomas,india ,Central,3459,116.54,tech,12,0.01
ORD-4229,05/08/2020,Noah Taylor,Australia,north ,181,,Office Supplies,13,0.37
ORD-4422,04/03/2022,Ava Thomas,USA,West,627.7,-306.49,Furniture,9,0.15
ORD-9309,30/06/2021,Ava Thomas,India,East,3722.11,1452.9,Furniture ,4,0.41
ORD-9041,12/01/2021,Fatima Khan,India,West,633.51,751.08,Office Supplies,13,0.38
ORD-3559,07/09/2023,Ava Thomas,india ,North,1033.09,1279.25,Furniture ,12,0.23
ORD-4213,11/06/2025,Noah Taylor,India,Central,2250.47,-34.21,tech,15,0.21
ORD-4226,21/06/2018,Ravi Kumar,,north ,4493.4,1306.9,,11,0.32
ORD-8195,14/08/2025,Maria Garcia,UK,East,,594.36,,7,0.49
ORD-3396,04/01/2019,Fatima Khan,,North,922.99,51.56,,9,0.22
ORD-7778,10/11/2025,Fatima Khan,Germany,East,1046.59,1420.3,Office Supplies,8,0.23
ORD-1798,12/04/2023,Ravi Kumar,india ,North,1823.27,325.74,Office Supplies,3,0.18
ORD-5336,06/09/2022,David Johnson,USA,Central,4187.08,785.97,tech,2,0.12
ORD-8214,11/01/2023,Noah Taylor,Germany,West,2837.38,-343.55,tech,14,0.43
ORD-1796,03/08/2023,John Smith,Canada, SOUTH,333.47,509.37,Furniture ,3,0.36
ORD-6020,14/11/2022,Chen Zhao,USA,South,216.12,321.86,Technology,13,0.24
ORD-2117,01/06/2019,Ravi Kumar,UK,East,4966.67,1491.25,tech,8,0.33
ORD-7932,25/11/2021,Olivia Martin,India,north ,736.43,32.69,Furniture,15,0.46
ORD-9087,14/09/2020,Chen Zhao,Germany,north ,4422.1,825.69,Office Supplies,3,0.28
ORD-7803,12/09/2020,Fatima Khan,USA,South,537.42,1174.64,tech,13,0.42
ORD-8314,23/12/2020,Noah Taylor,Germany,South,4444.82,837.18,Office Supplies,1,0.15
ORD-6354,16/05/2023,Chen Zhao,Canada,Central,2716.07,-2.46,Furniture,14,0.4
ORD-2942,05/12/2023,Noah Taylor,USA, SOUTH,1234.83,6.62,tech,10,0.24
ORD-2382,04/11/2019,Chen Zhao,USA,,2347.22,1388.65,,9,0.22
ORD-8224,05/07/2021,Ava Thomas,Canada,North,4898.79,-76.11,tech,14,0.16
ORD-7339,10/07/2023,Ravi Kumar,USA,,3144.06,1337.01,Technology,10,0.41
ORD-1227,12/10/2024,Maria Garcia,UK,North,1112.39,-184.69,tech,4,0.35
ORD-6258,09/09/2020,Olivia Martin,Canada,South,3343.55,321.67,Furniture,5,0.31
ORD-4794,26/09/2022,Li Wei,,East,3834.07,1200.72,Technology,9,0.06
ORD-6949,10/11/2019,Ava Thomas,india ,north ,4483.54,932.57,Furniture ,1,0.34
ORD-8004,01/12/2021,Olivia Martin,India,South,3382.97,575,,6,0.08
ORD-9078,16/05/2020,Fatima Khan,Canada,Central,2891.5,-88.32,,4,0.4
ORD-3052,17/03/2020,Alice Brown,Australia,north ,3199.59,441.2,Furniture ,15,0.41
ORD-9193,17/10/2020,John Smith,India,South,44.92,-349.45,tech,2,0.29
ORD-9428,15/03/2024,Liam Wilson,Australia,,4052.28,631.58,Furniture ,9,0.24
ORD-1291,23/09/2019,Alice Brown,Australia,West,2876.57,404.41,tech,2,0.45
ORD-3016,13/06/2018,ava thomas,India, SOUTH,,907.07,Technology,2,0.36
ORD-1973,18/02/2020,Maria Garcia,Germany, SOUTH,1452.8,1143.18,Office Supplies,15,0.38
ORD-6152,06/02/2022,Maria Garcia,,North,1741.1,483.71,Furniture ,12,0.08
ORD-5851,21/11/2020,Chen Zhao,Australia,,4758.69,1156.1,Furniture ,11,0.28
ORD-8640,11/09/2019,Olivia Martin,india ,north ,3149.95,443.75,Furniture ,2,0.16
ORD-8567,17/04/2023,Li Wei,Canada,South,1044.76,1263.7,Furniture,7,0.19
ORD-6157,08/10/2020,John Smith,India,North,,1018.14,Office Supplies,6,0.16
ORD-8492,21/08/2021,Chen Zhao,India,,1786.05,985.57,tech,5,0.24
ORD-9941,08/02/2021,Ravi Kumar,Australia,,630.88,1102.89,Technology,2,0.09
ORD-8565,19/05/2019,John Smith,USA,,4082.37,-169.7,Furniture,2,0.42
ORD-6029,27/12/2022,Liam Wilson,USA,South,4064.07,-150.31,Technology,5,0.11
ORD-2934,21/12/2023,Fatima Khan,USA,East,3371.85,-380.1,,6,0.46
ORD-6135,02/12/2018,Olivia Martin,Australia,Central,3909.86,1156.93,Furniture,14,0.25
ORD-7810,09/03/2021,Maria Garcia,USA,North,1744.17,832.73,tech,7,0.06
ORD-4741,03/08/2020,Noah Taylor,UK,,311.25,438.2,Furniture ,11,0.32
ORD-7167,12/01/2019,Noah Taylor,,East,2786.21,-256.25,Technology,10,0.07
ORD-2021,06/08/2018,Liam Wilson,Canada,Central,3709.15,-298.85,tech,9,0.19
ORD-1486,24/01/2023,Alice Brown,India, SOUTH,2718.36,-475.64,Furniture ,10,0.25
ORD-9067,08/12/2025,Ravi Kumar,USA,South,3672.02,446.8,Office Supplies,4,0.44
ORD-4429,14/05/2025,David Johnson,UK,East,1744.77,1.44,Office Supplies,13,0.28
ORD-9250,06/04/2022,Fatima Khan,Australia,North,1791.68,835.52,Technology,8,0.08
ORD-2917,01/01/2018,David Johnson,UK,CENTRAL,270.06,802.15,Furniture ,10,0.16
ORD-4170,13/02/2022,Noah Taylor,Germany,SOUTH,1370.71,164.83,Furniture,9,0.33
ORD-7278,19/07/2020,Li Wei,Canada,East,2085.86,1191.61,Technology,4,0.5
ORD-4830,06/11/2025,Liam Wilson,India,North,4247.51,1251.22,Furniture ,15,0.25
ORD-5766,16/02/2021,Fatima Khan,India,,2411.14,242.54,,6,0.18
ORD-7363,11/11/2020,Li Wei,Canada, SOUTH,403.6,860.47,,13,0.28
ORD-6152,06/06/2024,David Johnson,Australia,East,1988.96,1455.39,Furniture,11,0.12
ORD-1832,03/11/2018,David Johnson,Australia,,157.96,1223.86,tech,1,0.12
ORD-1810,28/06/2018,Li Wei,USA,North,2888.89,392.43,Furniture ,13,0
ORD-8026,21/01/2022,Ava Thomas,Canada,East,3969.58,1458.4,Furniture ,2,0.38
ORD-4048,22/09/2019,John Smith,Germany,Central,1453.23,1129.21,,12,0.02
ORD-6463,07/02/2022,Ravi Kumar,UK,North,394.23,-84.29,Office Supplies,15,0.42
ORD-2987,23/09/2020,Chen Zhao,India,North,2762.2,1317.66,Office Supplies,13,0.16
ORD-4942,13/06/2024,Ravi Kumar,UK,Central,2117.03,-416.81,Technology,1,0.32
ORD-7819,07/07/2021,John Smith,,,4534.93,1460.61,Office Supplies,13,0.07
ORD-7594,17/11/2021,Noah Taylor,Australia,East,2888.99,705.94,Furniture ,12,0.15
ORD-1956,21/10/2020,David Johnson,india ,north ,4388.06,1016.6,,13,0.06
ORD-1718,11/06/2025,Liam Wilson,India,West,2661.47,-118.26,tech,4,0.14
ORD-1622,17/05/2024,Fatima Khan,USA,Central,2774.47,126.7,Office Supplies,3,0.37
ORD-1066,26/05/2022,Alice Brown,India,North,1619.84,-142.4,Technology,5,0.3
ORD-7715,07/07/2018,Olivia Martin,Canada,South,336.31,1066.41,Technology,3,0.34
ORD-7230,23/12/2025,Liam Wilson,india ,north ,4632.09,458.31,Technology,13,0.16
ORD-7261,23/12/2022,David Johnson,India,North,2008.31,1389.21,Furniture ,3,0.23
ORD-9638,10/10/2019,Liam Wilson,india ,East,2167.99,-373.46,tech,8,0.41
ORD-4430,30/03/2024,Li Wei,UK,North,2145.12,525.76,Office Supplies,1,0.01
ORD-2132,19/03/2023,Olivia Martin,Germany,West,1916.21,561.6,Technology,7,0.4
ORD-8426,13/04/2023,David Johnson,India,north ,4018.26,-409.68,Office Supplies,10,0.37
ORD-4033,30/05/2019,Noah Taylor,india ,East,4999.46,1332.71,tech,1,0.2
ORD-7717,22/09/2019,Maria Garcia,Germany,Central,1441.45,-338.48,Office Supplies,1,0.18
ORD-2830,09/11/2023,Alice Brown,,West,4962.33,-26.28,tech,3,0.48
ORD-3560,15/10/2020,Noah Taylor,Canada,West,2524.41,-304.53,Office Supplies,15,0.24
ORD-4164,14/09/2022,Olivia Martin,Australia, SOUTH,2892.72,1159.56,Technology,9,0.16
ORD-9346,07/07/2025,Fatima Khan,Germany, SOUTH,3961.21,1025.89,Furniture,8,0.05
ORD-7644,12/02/2025,John Smith,Canada,South,3259.96,-437.8,Furniture,9,0.39
ORD-9933,19/08/2021,Ava Thomas,Canada, SOUTH,3016.98,-464.39,Office Supplies,6,0.23
ORD-9643,24/11/2024,David Johnson,USA,East,3107.66,1008.54,Technology,2,0.45
ORD-8551,23/08/2025,Ravi Kumar,,West,991.05,1198.63,Technology,9,0.2
ORD-1930,22/01/2018,Maria Garcia,USA,,,-30.05,Furniture ,5,0.27
ORD-5224,04/09/2020,Liam Wilson,USA, SOUTH,4680.69,1109.59,Office Supplies,1,0.42
ORD-5920,02/01/2020,Alice Brown,USA,South,74.96,759.15,tech,4,0.43
ORD-2404,16/08/2022,David Johnson,USA,,2590.23,-65.4,tech,8,0.19
ORD-1777,26/06/2019,Ava Thomas,Canada,West,4896.51,-228.9,Technology,5,0.34
ORD-3838,08/03/2020,Maria Garcia,UK,Central,2289.03,84.81,Furniture ,14,0.1
ORD-6733,04/01/2022,Ava Thomas,India,West,4418.5,-40.97,tech,5,0.22
ORD-5842,26/07/2022,Alice Brown,india ,East,1609,1376.65,Office Supplies,5,0.43
ORD-4997,19/04/2024,Noah Taylor,, SOUTH,3998.58,279.86,tech,8,0.32
ORD-5666,18/02/2022,Ravi Kumar,USA,South,3964.64,480.8,,5,0.28
ORD-5080,28/12/2018,Fatima Khan,india ,North,1931.33,547.04,tech,11,0.47
ORD-1492,10/04/2022,Noah Taylor,India,East,2686.06,-341.71,Technology,4,0.4
ORD-7284,08/04/2018,Ravi Kumar,Australia,West,1359.51,862.15,Furniture ,3,0.31
ORD-2255,05/03/2024,Ava Thomas,Canada,South,3248.86,950.72,Technology,14,0.44
ORD-9535,29/06/2018,John Smith,USA,North,3964.27,571.41,Technology,13,0.48
ORD-4375,08/01/2025,Noah Taylor,Australia,,1776.63,891.59,Furniture ,8,0.13
ORD-4527,04/10/2021,Li Wei,India,Central,4803.91,1453.15,Office Supplies,4,0.42
ORD-4204,09/04/2019,Liam Wilson,USA,North,551.41,181.78,Technology,13,0.37
ORD-2565,13/01/2021,Maria Garcia,Canada,East,1838.27,1429.08,tech,13,0.15
ORD-8380,10/04/2019,Ava Thomas,UK,,157.5,-186.01,,7,0.04
ORD-3353,08/04/2018,Chen Zhao,Canada,north ,3288.18,1388.6,Furniture ,15,0.15
ORD-1667,16/02/2021,Maria Garcia,india ,South,612.44,,Office Supplies,2,0.2
ORD-9703,29/09/2024,Noah Taylor,Canada,West,4111.22,759.86,Technology,7,0.42
ORD-2230,25/04/2024,Alice Brown,UK,north ,,-193.9,tech,14,0.41
ORD-3124,19/02/2021,Olivia Martin,india ,East,2427.46,-260.16,Technology,6,0.43
ORD-2611,16/03/2024,David Johnson,Canada,,333.44,934.87,tech,9,0.04
ORD-8339,27/02/2023,Liam Wilson,Australia,,150.39,1351.21,Technology,14,0.46
ORD-6009,21/04/2020,Chen Zhao,,South,3030.94,11.43,Furniture ,13,0.18
ORD-9903,05/12/2023,Ravi Kumar,Germany,Central,3389.87,-445.69,,9,0.44
ORD-7631,26/03/2025,Li Wei,Canada,Central,2294.55,40.11,Technology,14,0.24
ORD-7601,25/08/2024,John Smith,UK,north ,3484.4,1004.44,Technology,2,0.33
ORD-7240,28/03/2018,Li Wei,Australia,Central,770.35,1386.52,tech,3,0.47
ORD-7640,21/07/2019,Chen Zhao,india ,north ,1611.66,1420.77,Technology,3,0.09
ORD-7317,28/05/2018,Fatima Khan,Canada,North,4043.79,-143.76,Furniture,4,0
ORD-5094,09/09/2025,Ava Thomas,,North,4200.34,501.54,tech,1,0.47
ORD-4031,05/09/2025,Ava Thomas,Canada,North,1852.23,98.09,,15,0.34
ORD-6736,13/01/2018,Fatima Khan,UK,,3320.59,1037.7,Furniture ,8,0.35
ORD-7534,05/09/2019,Olivia Martin,USA,East,2243,500.98,tech,2,0.24
ORD-9839,12/11/2018,Ava Thomas,USA,,307.28,823.09,Technology,1,0.37
ORD-4439,01/11/2019,Fatima Khan,UK,North,4681.4,441.1,Furniture ,13,0.24
ORD-3670,22/02/2025,Alice Brown,Australia, SOUTH,2091.67,853.59,Technology,2,0.07
ORD-5932,01/07/2020,Li Wei,UK,West,2290.04,516.63,Furniture ,13,0.13
ORD-5903,10/11/2020,David Johnson,India,North,3389.13,1416.97,,12,0.07
ORD-3907,15/01/2019,Noah Taylor,India,North,2898.66,419.79,Technology,4,0.11
ORD-4484,27/07/2021,Chen Zhao,USA,north ,2999.9,-392.38,tech,12,0.44
ORD-2275,20/07/2020,Alice Brown,India,north ,1351.18,552.27,Technology,8,0.44
ORD-7192,21/08/2022,Noah Taylor,USA,North,594.82,220.89,Furniture,13,0.37
ORD-3528,08/09/2021,David Johnson,Canada,,1700.75,228.88,tech,15,0.29
ORD-6779,05/07/2020,Fatima Khan,UK,North,4512.97,567.89,,7,0.03
ORD-7282,16/09/2021,Chen Zhao,Canada,South,3087.6,1135.28,Furniture ,5,0.5
ORD-2687,29/10/2019,Liam Wilson,USA,,1175.43,,Furniture ,10,0.11
ORD-5285,01/04/2019,Ava Thomas,Canada,Central,2194.41,1150.53,Technology,1,0.11
ORD-7107,02/09/2022,Liam Wilson,India,Central,,-484.12,Technology,7,0.38
ORD-8970,06/03/2020,Olivia Martin,india ,North,1225,-24.82,tech,4,0.5
ORD-8539,03/08/2021,Li Wei,Australia,North,3966.74,1021.9,Furniture,7,0.5
ORD-1754,12/07/2019,Maria Garcia,Australia,north ,2855.33,1028.04,,3,0.49
ORD-5432,11/12/2024,Ravi Kumar,UK,north ,1218.84,-177.32,Technology,8,0.33
ORD-3623,21/11/2019,Ravi Kumar,Canada,Central,204.21,284.01,Furniture,12,0.13
ORD-8043,12/05/2020,Alice Brown,Germany,West,2032.33,-278.69,Technology,10,0.04
ORD-3773,13/11/2025,David Johnson,Australia,West,2441.85,60.62,Technology,2,0.41
ORD-7084,04/01/2025,Ava Thomas,Australia,West,2423.9,-368.58,Furniture,14,0.2
ORD-2166,18/02/2022,Olivia Martin,,West,4512.85,-416.49,,7,0.4
ORD-9069,11/07/2019,John Smith,Australia,Central,4188.51,134.34,Technology,3,0.08
ORD-1031,05/10/2020,Ravi Kumar,Australia,South,4607.72,890.09,Office Supplies,11,0.06
ORD-5169,05/02/2022,David Johnson,india ,West,2150.31,1293.87,Office Supplies,10,0.11
ORD-8938,31/12/2018,Alice Brown,India,North,689.03,-115.3,Furniture,1,0.08
ORD-8909,17/01/2024,Maria Garcia,india ,Central,3033.52,921.3,,12,0.17
ORD-9271,14/08/2021,David Johnson,UK,north ,4488.34,-479.02,,3,0.35
ORD-8647,25/10/2019,David Johnson,UK,North,3974.77,1181.9,tech,3,0.41
ORD-6286,09/01/2023,Maria Garcia,,north ,776.5,480.6,Office Supplies,2,0.01
ORD-7774,24/12/2022,Chen Zhao,Canada,North,3646.38,953.57,Furniture ,1,0.03
ORD-2537,05/06/2023,Noah Taylor,USA,North,26.88,-125.66,,1,0.03
ORD-9700,05/01/2020,David Johnson,UK,Central,1659.4,689.8,Office Supplies,13,0.43
ORD-5333,21/03/2020,Alice Brown,India,,3130.24,1155.08,Furniture,6,0.26
ORD-7701,24/12/2022,Liam Wilson,USA,West,4524.22,1330,Technology,1,0.47
ORD-3022,24/01/2025,Fatima Khan,Canada,,922.15,-107.71,Furniture,6,0.38
ORD-4017,29/10/2020,Alice Brown,USA,,1189.74,240.67,Technology,13,0.11
ORD-4963,01/05/2020,John Smith,India,Central,223.46,-368.11,Office Supplies,9,0.3
ORD-7388,27/10/2021,Liam Wilson,India,South,3900.63,1325.43,,4,0.22
ORD-5007,19/07/2020,Li Wei,India,north ,2662.96,-345.8,,14,0.03
ORD-5783,13/03/2018,Ravi Kumar,Germany,,1757.49,-464.86,Office Supplies,7,0.1
ORD-6712,10/05/2019,Liam Wilson,,North,4884.92,312.47,,13,0.35
ORD-2378,27/08/2018,Ava Thomas,Germany,South,3270.01,403.93,tech,1,0.25
ORD-6113,12/03/2020,Chen Zhao,Germany,South,2380.22,,Furniture ,15,0.21
ORD-6104,15/10/2021,Fatima Khan,Australia, SOUTH,1538.87,828.71,Technology,4,0.07
ORD-3355,08/03/2024,John Smith,Germany, SOUTH,313.33,-313.86,tech,2,0.24
ORD-9248,03/04/2024,Chen Zhao,Germany,East,3812.36,-197.67,Furniture,15,0.17
ORD-7891,02/02/2024,Noah Taylor,USA,north ,2944.74,-136.05,tech,8,0.44
ORD-4377,02/05/2023,Ava Thomas,Canada,South,4760.84,-77.84,Furniture ,6,0.18
ORD-5098,03/06/2025,Alice Brown,india ,,448.23,550.68,Technology,4,0.06
ORD-9460,23/10/2020,John Smith,Australia, SOUTH,3920.16,1356.77,,11,0.14
ORD-3570,10/06/2019,David Johnson,Canada,East,4418.92,-20.16,,8,0.11
ORD-6685,22/08/2019,Chen Zhao,Canada,,2208.02,226.73,Furniture,3,0.18
ORD-6635,26/03/2025,Noah Taylor,Canada,North,3815.02,1418.07,Furniture,4,0.01
ORD-2932,26/01/2025,Olivia Martin,,South,2765.15,28.91,tech,8,0.12
ORD-9795,13/03/2025,Ava Thomas,india ,,3373.42,163.78,Furniture ,6,0.07
ORD-8775,06/08/2018,Li Wei,USA,North,1126.49,-73.25,Furniture ,14,0.27
ORD-6131,31/01/2021,Ravi Kumar,Australia,South,1063.79,778.16,Furniture,12,0.12
ORD-6580,22/12/2018,John Smith,,South,2243.81,1118.14,Technology,8,0.12
ORD-9253,20/11/2021,Olivia Martin,USA,West,2368.6,126.66,,13,0.22
ORD-5740,31/05/2025,Maria Garcia,USA,North,508.03,541.54,tech,14,0.35
ORD-1432,19/12/2022,David Johnson,,,243.37,258.3,Furniture ,11,0.23
ORD-5614,09/11/2024,Fatima Khan,UK,West,3806.53,925.71,Furniture,4,0.14
ORD-8146,10/11/2024,David Johnson,Australia, SOUTH,1180.72,-2.37,Office Supplies,1,0.16
ORD-9947,17/12/2025,Olivia Martin,India,North,2211.85,1164.45,Furniture ,12,0.48
ORD-5550,03/07/2021,Maria Garcia,Germany,East,2529.23,877.99,tech,13,0.34
ORD-5982,06/03/2022,John Smith,india ,north ,3238.13,49.33,Furniture,2,0.12
ORD-5920,06/08/2021,Maria Garcia,India,West,2261.81,-10.45,Furniture,6,0.16
ORD-9715,06/10/2023,Chen Zhao,Canada,,4696.24,-353.3,,9,0.38
ORD-2943,25/11/2023,Maria Garcia,UK,north ,3940.04,1309.43,Technology,9,0.46
ORD-4758,26/09/2019,Noah Taylor,Australia,Central,2965.81,949.83,,14,0.32
ORD-4399,23/04/2024,Alice Brown,Germany,East,332.58,174.58,,8,0.25
ORD-5211,28/02/2020,David Johnson,Canada,East,648.62,959.27,Furniture,6,0.02
ORD-8015,08/09/2025,Liam Wilson,Australia,South,387.61,-493.2,Furniture ,4,0.17
ORD-3728,11/11/2020,Fatima Khan,Canada,West,4304.8,299.42,Furniture,4,0.49
ORD-1064,11/12/2018,Olivia Martin,India, SOUTH,1676.91,-333.17,Office Supplies,6,0.25
ORD-4647,21/12/2022,Alice Brown,Canada,South,175.67,799.74,Office Supplies,2,0.11
ORD-9063,03/08/2022,Noah Taylor,india ,North,2540.21,1427.83,Office Supplies,6,0.04
ORD-3146,01/09/2025,Fatima Khan,India,South,2396.94,434.07,Furniture,13,0.21
ORD-2740,10/03/2023,Ravi Kumar,Canada,North,3923.29,875.41,Office Supplies,10,0.12
ORD-3417,18/09/2023,Olivia Martin,, SOUTH,431.87,998.29,Furniture ,11,0.38
ORD-1194,03/06/2025,John Smith,Australia,North,2748.46,342.98,Furniture,13,0.38
ORD-3848,21/10/2023,Liam Wilson,india ,,2384.46,337.84,tech,11,0.04
ORD-4280,25/12/2021,Maria Garcia,india ,Central,441.25,899.14,Office Supplies,6,0.02
ORD-1818,13/05/2025,Ravi Kumar,Germany,,19.69,85.08,Office Supplies,10,0.15
ORD-6769,03/11/2018,Maria Garcia,,West,249.49,549.68,Technology,3,0.28
ORD-6938,14/02/2024,Li Wei,india , SOUTH,4182.67,-227.68,Furniture,14,0.35
ORD-6929,14/05/2018,Fatima Khan,Germany,NONE,1443.53,1383.26,Office Supplies,10,0.25
ORD-8767,20/12/2023,Ava Thomas,Canada,north ,1528.32,,Furniture,3,0.48
ORD-3886,15/04/2019,Alice Brown,Australia,West,1769.42,1260.95,Furniture ,5,0.06
ORD-2634,16/05/2021,Maria Garcia,Australia,South,2029.72,-207,Furniture,10,0.28
ORD-2391,20/12/2018,Li Wei,UK,Central,4526.85,252.23,tech,15,0.03
ORD-1422,01/10/2020,Chen Zhao,UK,Central,4488.22,639.47,tech,12,0.1
ORD-8889,08/02/2018,David Johnson,india , SOUTH,326.15,75.22,Furniture ,3,0.42
ORD-6320,17/09/2023,Olivia Martin,Australia,North,2066.75,941.65,,1,0.24
ORD-2939,11/02/2019,Chen Zhao,UK,East,4624.85,396.81,Furniture ,8,0.25
ORD-1816,26/01/2020,Liam Wilson,India,North,510.42,1252.36,Office Supplies,13,0.15
ORD-9057,07/12/2021,Liam Wilson,USA, SOUTH,3020.05,25.88,,10,0.12
ORD-5928,05/10/2019,Olivia Martin,Australia,,3788.92,741.1,Furniture,14,0.24
ORD-4078,26/02/2025,Ava Thomas,UK,Central,3757.42,1022.02,,13,0.2
ORD-1614,05/09/2023,Chen Zhao,UK,Central,1718.99,-225.8,Technology,2,0.36
ORD-5922,17/10/2022,Olivia Martin,Australia,,392.64,-252.57,Furniture ,1,0.33
ORD-2423,30/05/2021,Fatima Khan,USA,West,3692.32,-173.56,tech,6,0.34
ORD-7341,26/03/2025,Alice Brown,USA,north ,3704.39,1203.67,Technology,9,0.2
ORD-9690,06/03/2018,Fatima Khan,Canada, SOUTH,2690.13,1104.53,Furniture ,14,0.07
ORD-8895,05/10/2023,Alice Brown,USA,East,2571.51,,tech,2,0.49
ORD-1989,12/07/2019,David Johnson,USA,North,417.19,1.14,,4,0.19
ORD-4663,14/11/2022,John Smith,UK,,4188.54,-211.34,Furniture ,3,0.27
ORD-4490,18/11/2025,Li Wei,USA,East,876.79,1220.11,tech,13,0.39
ORD-6672,17/12/2021,Maria Garcia,USA,north ,3328.43,-79.02,Technology,10,0.41
ORD-5862,29/03/2021,Olivia Martin,Germany,North,2131.78,167.61,tech,4,0.13
ORD-6367,06/10/2021,Noah Taylor,india ,North,71.05,,Office Supplies,2,0.24
ORD-8713,14/03/2025,Chen Zhao,UK, SOUTH,220.47,585.79,Technology,3,0.14
ORD-8549,17/06/2021,David Johnson,Germany,north ,1095.81,942.44,Furniture ,15,0.22
ORD-6056,26/08/2018,Fatima Khan,India,East,299.36,-466.99,Furniture ,12,0.28
ORD-4050,08/10/2023,Ava Thomas,India,South,4112.82,266.33,Furniture ,14,0.5
ORD-5673,14/05/2023,Ravi Kumar,India,North,4033.88,-393.24,Furniture ,13,0.39
ORD-4378,22/01/2020,Fatima Khan,UK, SOUTH,968.75,399.17,Office Supplies,12,0.29
ORD-3258,25/04/2020,Ava Thomas,USA,West,3746.43,398.79,Technology,13,0.45
ORD-4408,27/09/2019,Alice Brown,UK,East,4561.77,343.87,,12,0.23
ORD-8280,13/08/2020,Noah Taylor,india ,north ,3862.86,1428.57,Technology,3,0.19
ORD-4548,20/04/2024,Olivia Martin,India,,2051.88,940.79,Furniture ,10,0.12
ORD-6217,01/05/2021,Liam Wilson,Australia,West,1146.14,1252.86,Office Supplies,4,0
ORD-5391,12/09/2022,Alice Brown,USA,West,1413.39,-421.41,Furniture ,12,0.22
ORD-4092,15/01/2019,Ravi Kumar,UK, SOUTH,786.77,1498.04,Technology,7,0.46
ORD-4565,29/12/2018,Noah Taylor,Germany,South,2975.06,398.68,Office Supplies,7,0.13
ORD-8981,30/10/2025,Chen Zhao,UK,,2348.67,696.47,Furniture ,10,0.41
ORD-5455,10/08/2024,Chen Zhao,india ,North,2733.77,-35.54,Furniture,11,0.43
ORD-7337,24/10/2023,Olivia Martin,UK,Central,848.2,271.07,Furniture ,6,0.02
ORD-6686,11/02/2024,Maria Garcia,Australia, SOUTH,,-473.08,Technology,15,0.15
ORD-5122,11/02/2022,Fatima Khan,Canada,North,4227.04,568.15,tech,10,0.4
ORD-4156,28/09/2022,Noah Taylor,India,West,3352.22,1287.48,Office Supplies,14,0.04
ORD-7989,12/11/2020,Li Wei,Australia,,3137.05,1025.97,Furniture ,5,0.03
ORD-4604,28/03/2022,Alice Brown,Germany,South,2379.44,-16.96,Furniture,12,0.33
ORD-3396,07/12/2018,Ravi Kumar,UK,South,3362.12,1065.87,tech,6,0.17
ORD-2005,04/11/2023,Noah Taylor,India,West,1273.04,-131.13,Office Supplies,9,0.24
ORD-6451,07/09/2018,Maria Garcia,Canada,East,3821.03,1123.99,tech,14,0.22
ORD-4123,28/07/2023,Olivia Martin,India,North,4350.2,-413.26,Furniture ,9,0.42
ORD-6063,07/02/2020,Li Wei,Canada,,,662.33,Office Supplies,13,0.4
ORD-3651,08/11/2020,Maria Garcia,Canada, SOUTH,4674.5,-177.26,,14,0.04
ORD-9087,29/10/2025,Ava Thomas,India, SOUTH,3260.62,-444.38,tech,3,0.17
ORD-8691,17/01/2024,Fatima Khan,Canada,north ,,1343.38,tech,2,0.45
ORD-9121,23/09/2024,Maria Garcia,USA,West,4964.31,-342.76,Technology,13,0.44
ORD-2492,18/01/2018,Liam Wilson,India,North,,1074.79,Furniture ,14,0.18
ORD-6163,08/05/2019,Ava Thomas,India, SOUTH,1264.34,842.35,tech,11,0.22
ORD-8196,10/06/2019,Olivia Martin,UK,north ,2665.2,177.6,,9,0.09
ORD-9146,21/04/2023,Liam Wilson,Germany, SOUTH,26.23,249.85,Furniture,7,0.25
ORD-4714,07/07/2023,Alice Brown,Germany,West,2760.79,-211.51,Technology,14,0.25
ORD-4147,20/07/2018,Maria Garcia,UK,North,3643,963.09,Office Supplies,3,0.09
ORD-2153,08/11/2020,Fatima Khan,India, SOUTH,1191.21,-407.15,Furniture ,11,0.23
ORD-6095,06/12/2024,Li Wei,India,North,454,606.26,Furniture,8,0.48
ORD-2347,12/04/2023,John Smith,,,2195.37,61.18,tech,2,0.39
